Customer ID,Customer Name,Company Name,DBA Name,Credit Insurance Amount
"57586","10907-1003","341 South College Road","","25000"
"57587","10917-1000","620 Epsilon Drive","","80000"
"57589","12796-1000","473 Trudeau Rd","","50000"
"57590","12143-1000","4251 CR 132","","40000"
"57591","12870-1000","40.040042, -86.409891","","60000"
"57593","10973-1000","8520 Eagle Palm Dr","","25000"
"57594","12831-1000","26 Bridge St","","15000"
"57595","10988-1000","3200 Broadway","","160000"
"57596","10988-1001","619 County Rd 466","","160000"
"57597","10988-1002","707 W Broad St.","","160000"
"57598","10988-1003","3525 William D Tate Ave","","160000"
"57599","10988-1004","4685 W University Dr","","160000"
"57600","10988-1005","1900 I-35E","","160000"
"57602","12854-1000","20236 W Broadway Rd","","60000"
"57603","11010-1000","1910 Canal Street","","80000"
"57604","12857-1000","34°47'56.95"N, 110°28'55.51","","120000"
"57605","12857-1001","34.7991667, -110.4820833","","120000"
"57606","12857-1002","34.800343, -110.480725","","120000"
"57610","12632-1000","5701 East Hillsborough Ave","","12500"
"57611","12546-1000","30.110000, -93.274110","","60000"
"57612","12546-1001","30.092420, -93.417240","","60000"
"57613","12546-1002","2999 W Lincoln Rd","","60000"
"57614","12546-1003","3191 West Lincoln Rd.","","60000"
"57615","12546-1004","107 Bailey Crescent Loop","","60000"
"57617","12852-1000","639 1st Americas Blvd","","25000"
"57621","12862-1000","2701 2nd Street","","25000"
"57622","12862-1001","150 American LN","","25000"
"57623","12862-1002","109 Magnolia Drive","","25000"
"57624","12862-1003","2254 North Gloster ST","","25000"
"57625","12862-1004","1105 Central Drive","","25000"
"57626","12862-1005","910 East County Line","","25000"
"57627","12862-1006","1886 Drive, Martin Luther King Jr Blvd","","25000"
"57628","12862-1007","11114 South Memorial Drive","","25000"
"57629","12862-1008","2330 N Reynolds Rd","","25000"
"57630","12862-1009","2906A E Harding Ave","","25000"
"57631","12862-1010","212 North 23rd Street","","25000"
"57632","12862-1011","215 W Meadows Road","","25000"
"57633","12862-1012","201 Buffalo Mountain Drive","","25000"
"57634","12862-1013","925 E 17th Street","","25000"
"57635","12862-1014","1350 Blue Lakes Blvd N","","25000"
"57636","12862-1015","3131 Irvin Cobb Dr","","25000"
"57637","12862-1016","4201 Scenic Drive","","25000"
"57640","11089-1000","135 NE Loop 564","","60000"
"57641","11105-1000","38.383050, -85.658430","","180000"
"57642","11105-1001","101 Vitamin Dr.","","180000"
"57643","11105-1002","285 Frank Martin Road","","180000"
"57644","11105-1003","1400 Meadowville Rd.","","180000"
"57645","11105-1004","20665 Energy Park  Dr","","180000"
"57646","11105-1005","20705 Celtics Park Dr","","180000"
"57647","11105-1006","2031 Ashland Rd","","180000"
"57652","12464-1000","1725 LA-75","","35000"
"57653","12464-1001","11842 River Rd.","","35000"
"57654","11146-1000","617 FM 2404","","250000"
"57655","11147-1000","3277 County Road 69","","250000"
"57656","11157-1000","3525 Ross Clark Circle Suite 100","","260000"
"57657","11157-1001","12290 HWY 231 431 N","","260000"
"57658","11157-1002","9913 Foley Beach Expressway","","260000"
"57659","11157-1003","22530 US Hwy 98 Ste. 100","","260000"
"57660","11157-1004","2969 North Druid Hills Road NE","","260000"
"57661","11157-1005","920 Highway 76","","260000"
"57662","11157-1006","661 President Place","","260000"
"57663","12739-1000","6500 S. Airport Rd","","30000"
"57667","12772-1003","596 Pointers Auburn Rd","","12500"
"57669","12115-1000","152 W Sprague RD","","100000"
"57670","11983-1000","2500 FM 3251","","200000"
"57671","11983-1001","33.092222, -95.036898","","200000"
"57672","11983-1002","31.344030, -94.666647","","200000"
"57673","11983-1003","1755 CR 3210","","200000"
"57674","11983-1004","12512 CR 334","","200000"
"57675","11983-1005","4245 Hwy 855","","200000"
"57676","11983-1006","1300 Robert B Cullum Boulevard;","","200000"
"57677","11983-1007","9423 County Rd 2310","","200000"
"57678","11983-1008","7891 US-271","","200000"
"57679","11983-1009","1212 W Palestine Ave","","200000"
"57680","11983-1010","5153 CR 191","","200000"
"57681","11983-1011","5719 American Legion Rd","","200000"
"57682","11983-1012","4020 Iron Horse Drive","","200000"
"57683","11983-1013","12439 W FM 744","","200000"
"57684","11983-1014","9334 E R L THORNTON FWY","","200000"
"57685","11983-1015","11543 W FM 744","","200000"
"57686","12804-1000","1005 Production Ln","","25000"
"57687","11193-1000","8745 Henderson Rd","","25000"
"57688","11193-1001","9125 Henderson Rd.","","25000"
"57689","12868-1000","1914 Town Center Parkway","","120000"
"57691","12501-1000","28.889220, -100.164990","","150000"
"57692","12501-1001","28.689500, -100.369600","","150000"
"57693","12501-1002","27.472570, -97.839570","","150000"
"57694","12501-1003","US 359","","150000"
"57695","12501-1004","28.635460, -97.384080","","150000"
"57696","12501-1005","31.083930, -99.321860","","150000"
"57697","12501-1006","5286 S Sixth St","","150000"
"57698","12501-1007","205 E Avenue A","","150000"
"57699","11240-1000","37300 Royal Oak Lane","","25000"
"57700","11242-1000","1945 Athens St","","50000"
"57701","11242-1001","1109 19th Street","","50000"
"57702","11242-1002","4680 Ivy Street","","50000"
"57704","12334-1000","2250 E Redstone Ave","","12500"
"57711","11941-1000","32.006310, -102.178450","","150000"
"57712","11941-1001","206 W Villa Maria Rd","","150000"
"57713","12321-1000","2550 S Belvoir Blvd.","","60000"
"57714","12321-1001","2550 S Belvoir Blvd","","60000"
"57715","12861-1000","7092 LA-14","","120000"
"57716","12861-1001","300 Jefferson Road","","120000"
"57717","11304-1000","1150 W. Grove Parkway Suites 101-108","","200000"
"57720","11869-1000","3106 Westgate Pwky","","90000"
"57721","11869-1001","6103 Lindsey Rd","","90000"
"57722","11869-1002","9300 Piper Rd","","90000"
"57723","11869-1003","10055 Central Port Dr","","90000"
"57724","11869-1004","750 Aquila Way","","90000"
"57725","11869-1005","1045 South River Industrial Boulevard Southeast","","90000"
"57726","11869-1006","180 Cross Plains Blvd","","90000"
"57727","11869-1007","1115 Centennial Ave.","","90000"
"57728","11869-1008","2126 West Hill Ave","","90000"
"57729","11869-1009","3701 Old Shed Rd","","90000"
"57730","11869-1010","4230 NE Evangeline Trwy","","90000"
"57731","11869-1011","309 CHARLESTON DR","","90000"
"57732","11869-1012","1200 Amble Dr","","90000"
"57733","11869-1013","200 Mills Gap Rd","","90000"
"57734","11869-1014","8718 W Market St","","90000"
"57735","11869-1015","5400 SW 29TH STREET","","90000"
"57736","11869-1016","420 Davega Dr.","","90000"
"57737","11869-1017","4025 Sunset Blvd","","90000"
"57738","11869-1018","516 Sagitarius Way","","90000"
"57739","11869-1019","4814 SE 22nd","","90000"
"57740","11869-1020","4211 Irving Blvd","","90000"
"57741","11869-1021","5717 Bear Ln","","90000"
"57742","11869-1022","202 County Rd 330","","90000"
"57743","11869-1023","5326 Crowe Drive","","90000"
"57744","11869-1024","42 SAGE LANE","","90000"
"57745","11869-1025","2655 Elmhurst Lane","","90000"
"57746","11869-1026","352 Simmons Drive","","90000"
"57747","11869-1027","5400 Rangeline Road","","90000"
"57748","11869-1028","933 SW 12th  Avenue","","90000"
"57749","11869-1029","4061 Moreland Ave.","","90000"
"57750","11869-1030","1717 Old Dean Forest Rd","","90000"
"57751","11869-1031","1420 Metals Dr","","90000"
"57752","11869-1032","1140 Business Park Rd","","90000"
"57753","11869-1033","4450 Getwell Rd","","90000"
"57754","11869-1034","4141 Murfreesboro Pike","","90000"
"57756","11354-1000","1500 Gemini place","","400000"
"57757","11354-1001","3301 Century Circle Drive","","400000"
"57758","11354-1002","779 Connecticuit Ave","","400000"
"57759","11354-1003","900 Center Blvd S","","400000"
"57760","11354-1004","10 MONOCACY BLVD","","400000"
"57761","11354-1005","3800 W Washita St","","400000"
"57762","11354-1006","1250 Forest Pkwy","","400000"
"57763","11354-1007","18511 Highlander Medics St","","400000"
"57764","11354-1008","618 North Bentsen Palm Drive","","400000"
"57765","11354-1009","4725 W OX Rd","","400000"
"57766","11354-1010","14390 Chantilly Crossing LN","","400000"
"57767","11354-1011","9773 Jefferson Davis Highway","","400000"
"57768","11365-1000","8065 Parramore Rd.","","30000"
"57769","11365-1001","1535 Brinkoff Road","","30000"
"57770","11365-1002","1701 E Crown Point Rd","","30000"
"57771","11365-1003","1575 Arena Rd","","30000"
"57772","11368-1000","4600 West Schroeder Drive","","400000"
"57773","11368-1001"," 3774 N Richards Street","","400000"
"57774","11368-1002","4555 West Schroeder Dr.","","400000"
"57775","11368-1003","4000 West Burnham Street,","","400000"
"57776","11368-1004","4000 West Burnham Street","","400000"
"57777","12781-1000","683 Valley Hill Rd.","","50000"
"57779","11382-1000","15817 Front Beach Rd","","70000"
"57780","11867-1000","450 N Capital Ave","","250000"
"57781","11867-1001","15555 East 14th Street","","250000"
"57782","11867-1002","13786 Harvey Road","","250000"
"57783","11867-1003","1600 W Arbrook Blvd","","250000"
"57784","11867-1004","4200 South Medford Drive","","250000"
"57785","11388-1000","160 South Business I-35","","80000"
"57786","12668-1000","1771 Fim Blvd","","110000"
"57787","12668-1001","211 Lawrence Switch Rd","","110000"
"57788","12668-1002","356 Old Hwy 149","","110000"
"57789","12668-1003","19148 US 51","","110000"
"57793","11419-1000","789 Park Rd 16","","100000"
"57798","11452-1000","26455 S. Tamiami Trail","","25000"
"57799","11825-1000","300 Hospital Rd","","60000"
"57800","11825-1001","1707 McMinnville Hwy","","60000"
"57801","11825-1002","113 Medical Center Blvd","","60000"
"57802","11460-1000","6149 Chancellor Dr","","60000"
"57813","11481-1000","10955 N. Mall Drive","","25000"
"57814","11481-1001","3450 South Germantown Rd","","25000"
"57815","11486-1000","1785 Ave A","","200000"
"57816","11488-1000","10041 Daniels Parkway","","80000"
"57817","11488-1001","2416 Lake Orange Drive","","80000"
"57818","11234-1000","27.679176, -99.483155","","150000"
"57819","11234-1001","3820 Rotary Lane","","150000"
"57820","11234-1002","30.463833, -97.139250","","150000"
"57821","11234-1003","30.46384, -97.139259","","150000"
"57822","11234-1004","819 Maybird Dr","","150000"
"57831","12786-1000","1051 Radar Rd.","","12500"
"57832","11519-1000","27.757583, -99.5363","","900000"
"57833","11519-1001","27.412332, -99.237479","","900000"
"57834","11519-1002","27.628755, -99.268826","","900000"
"57835","12747-1000","1501 Indian Rocks Rd","","60000"
"57836","12747-1001","1916 Perfect Drive ","","60000"
"57837","12747-1002","1921 West Gate City Blvd.","","60000"
"57838","12747-1003","201 Elkhart Rd","","60000"
"57839","12747-1004","5620 Concord Pkwy S.","","60000"
"57840","12747-1005","777 Casino Ave","","60000"
"57841","12747-1006","3227 SH-1","","60000"
"57842","12747-1007","7201 Two Notch Rd","","60000"
"57843","12747-1008","39 Denman Dr","","60000"
"57844","11523-1000","650 Clinic Drive","","24000"
"57845","11523-1001","1632 LA1","","24000"
"57846","11523-1002","1373 LA-3072","","24000"
"57847","11523-1003","19305 Highway 21 South","","24000"
"57848","11523-1004","335 Old Mill Road","","24000"
"57849","11523-1005","15216 AL-41","","24000"
"57850","11523-1006","635 Liberty Hill","","24000"
"57851","11523-1007","15400 Mobile Road","","24000"
"57852","11523-1008","103 Stone Ave","","24000"
"57853","11523-1009","202 Peniston Ave","","24000"
"57854","11523-1010","106 Metairie Rd","","24000"
"57855","11523-1011","12717 Telephone Street","","24000"
"57856","11523-1012","4055 Volley Campbell Rd","","24000"
"57857","11523-1013","111 East Capitol Street","","24000"
"57858","12203-1000","372 E 800 North RD Suite A","","60000"
"57859","12203-1001","7277 Pennington Road","","60000"
"57860","12203-1002","41.997156, -75.155178","","60000"
"57861","12203-1003","14620 Mobile Rd","","60000"
"57862","12203-1004","4504 State Road 62","","60000"
"57863","12203-1005","235 Alexander Ave","","60000"
"57864","12203-1006","1500 Richmond Ave","","60000"
"57865","12203-1007","1961 E Canyon Rd","","60000"
"57866","12203-1008","9699 E US Hwy 40","","60000"
"57867","12203-1009","1965 Old Gallatin Road","","60000"
"57868","11534-1000","5950 Hammock Rd","","12500"
"57869","11534-1001","2726 CR 519A","","12500"
"57870","11534-1002","18350 Edgewater Dr","","12500"
"57871","11534-1003","13999 International Dr","","12500"
"57872","11534-1004","4550 Huntsville Ave","","12500"
"57873","11534-1005","6448 Parkland Dr.","","12500"
"57874","11534-1006","19400 SE Hwy 42","","12500"
"57875","11534-1007","3561 NW 95th Ave Rd","","12500"
"57876","11538-1000","38.420883, -85.669746","","380000"
"57877","11538-1001","420 Roth St Suite A","","380000"
"57878","11538-1002","1150 S Pleasant Hill Blvd.","","380000"
"57879","11538-1003","1720 78th Ave W","","380000"
"57880","11538-1004","1333 Terminal Rd.","","380000"
"57881","11538-1005","351 Hull St Northeast","","380000"
"57882","11538-1006","366 South Blvd East","","380000"
"57883","11538-1007","1626 E. Michigan","","380000"
"57884","11538-1008","6416 Riggsville Rd","","380000"
"57885","11538-1009","5601 Westervelt","","380000"
"57886","11538-1010","8464 M-115","","380000"
"57887","11538-1011","5141 S Martin Luther King Jr Blvd","","380000"
"57888","11538-1012","2089 W Hill Rd","","380000"
"57889","11538-1013","11877 S. Newman Rd.","","380000"
"57890","11538-1014","7973 E Grand River Ave,","","380000"
"57891","11538-1015","2151 Beverly Ave SW","","380000"
"57892","11538-1016","4359 Taylorsville Rd","","380000"
"57893","11547-1000","260 Mack Alexander Rd","","380000"
"57894","11547-1001","6740 Valley Rd","","380000"
"57895","11547-1002","34.821510, -91.567046","","380000"
"57896","11547-1003","33.24933, -111.62287","","380000"
"57897","11547-1004","1845 4TH STREET","","380000"
"57898","11547-1005","107 Watts St ","","380000"
"57899","11547-1006","15 Tecumseh Rd","","380000"
"57900","11547-1007","100 Lucerne Circle","","380000"
"57901","11547-1008","101 E. Kennedy","","380000"
"57902","11547-1009","11270 4TH ST N suite 212","","380000"
"57903","11547-1010","State Route 42 at Rowell Rd","","380000"
"57904","11547-1011","2208 HALL RD","","380000"
"57905","11547-1012","940 E Traffic Way St","","380000"
"57906","11547-1013","36.638389, -94.488944","","380000"
"57907","11547-1014","15331 Factory Shop Drive","","380000"
"57908","11547-1015","222 n 32ND Street","","380000"
"57909","11547-1016","5049 Central Hwy","","380000"
"57910","11547-1017","695 Crawford Road","","380000"
"57911","11547-1018","41.345433, -74.120211","","380000"
"57912","11547-1019","2990 Sassafras Way","","380000"
"57913","11547-1020","3090 Sassafras Way","","380000"
"57914","11547-1021","3090 Sassafras Way","","380000"
"57915","11547-1022","1400 Penn Ave","","380000"
"57916","11547-1023","1075 Lower Grimes District Road","","380000"
"57917","11547-1024","2970 Market Street","","380000"
"57918","11547-1025","460 North 6th Street","","380000"
"57919","11547-1026","22 North 2nd St.,","","380000"
"57920","11547-1027","665 Ponce de Leon","","380000"
"57921","11547-1028","10 Dingle St","","380000"
"57922","11547-1029","101 W Palmetto St","","380000"
"57923","11547-1030","510 Fore Rd","","380000"
"57924","11547-1031","110 Tolson Rd","","380000"
"57925","11547-1032","2900 Old Eastover Rd","","380000"
"57926","11547-1033","340 Herron Drive","","380000"
"57927","11547-1034","1201 Main Street","","380000"
"57928","11547-1035","1201 Main Street","","380000"
"57929","11547-1036","2020 Live Oak","","380000"
"57930","11547-1037","1950 N Stemmons","","380000"
"57931","11547-1038","32.347083, -94.926000","","380000"
"57932","11547-1039","31.252867, -105.800508","","380000"
"57933","11547-1040","31.008470, -105.017640","","380000"
"57934","11547-1041","37.843249, -78.784262","","380000"
"57935","11547-1042","4851 A Fort ave","","380000"
"57936","11547-1043","4110 E Williamsburg Rd","","380000"
"57937","12816-1000","91-120 Hanua Street","","50000"
"57938","12816-1001","3412 West Wendover Ave","","50000"
"57939","12118-1000","36.2023365, -95.8933971","","100000"
"57940","12542-1000","260 MAIN STREET","","80000"
"57941","12542-1001","64 Mill Road","","80000"
